Step,0.0001,0.00015,0.0002,0.00025,0.0003,0.0005
10000,3.294664383,3.294935226,3.294516563,3.2953403,3.295314789,3.29543066
20000,3.294622183,3.294961691,3.294434786,3.29532361,3.295305729,3.295409203
30000,3.294179201,3.291697264,3.29118824,3.291032791,3.284101963,3.289128542
40000,3.293792725,3.291867256,3.291100502,3.291107416,3.288850784,3.284078121
50000,3.292860746,3.288195848,3.291047096,3.281686783,3.284837246,3.27352643
60000,3.291693687,3.287663698,3.289110422,3.285571575,3.283940315,3.270734787
70000,3.292451143,3.286606312,3.27759099,3.279009819,3.278934956,3.25326848
80000,3.291954041,3.285707474,3.269771099,3.274895668,3.271672726,3.256245136
90000,3.290979385,3.280666351,3.265155792,3.279175997,3.273306847,3.24292016
100000,3.288877964,3.279702902,3.268491507,3.26637125,3.270081043,3.256055832
110000,3.290162563,3.277158499,3.275861502,3.265265942,3.258313417,3.229315042
120000,3.286086559,3.280408144,3.264917374,3.26089406,3.272459984,3.247084379
130000,3.285433531,3.271268845,3.260208607,3.262492657,3.251535177,3.230668068
140000,3.284610748,3.272843599,3.245882511,3.267640829,3.24271059,3.2371943
150000,3.281550407,3.27023387,3.245298386,3.264145374,3.248287439,3.246028662
160000,3.278938532,3.271317482,3.250917196,3.243954659,3.248543739,3.225709915
170000,3.277061462,3.26828146,3.25080514,3.250180483,3.262200832,3.222035885
180000,3.271783352,3.268237591,3.262047768,3.239006996,3.25396204,3.224736691
190000,3.267689705,3.268696547,3.268161774,3.231553555,3.25575304,3.220841646
200000,3.258820772,3.268180132,3.257540941,3.234483004,3.259149313,3.217147589
210000,3.271381378,3.280212879,3.241340637,3.226881742,3.241946936,3.224862576
220000,3.273438215,3.266206264,3.236006737,3.241091967,3.239655018,3.206585646
230000,3.267791033,3.262331247,3.248931646,3.259507656,3.223937035,3.207477808
240000,3.263115883,3.259320259,3.256736994,3.249652863,3.222603798,3.200121164
250000,3.250360012,3.268852472,3.253759384,3.242837191,3.239227295,3.207333565
260000,3.249874592,3.260709763,3.217510223,3.250363588,3.241641998,3.219514608
270000,3.248430967,3.257873058,3.202461004,3.250231266,3.253540039,3.211539745
